dataset_id,column_name,role
Matthews_2018_exp2,SOA_2,other
Matthews_2018_exp2,Training,other
Matthews_2019,Subj_idx,subj_idx
Matthews_2019,Stimulus,stimulus
Matthews_2019,Response,response
Matthews_2019,Accuracy,accuracy
Matthews_2019,Confidence,confidence
Matthews_2019,RT_decConf,rt_combined
Matthews_2019,Condition_Scene,condition
Matthews_2019,Condition_Orientation,condition
Matthews_2019,Task,condition
Matthews_2019,Trial_length,trial_info
Matthews_2019,Lag,other
Matthews_unpub,Subj_idx,subj_idx
Matthews_unpub,Stimulus_1,stimulus
Matthews_unpub,Stimulus_2,stimulus
Matthews_unpub,Response_0,response
Matthews_unpub,Response_2,response
Matthews_unpub,Accuracy_1,accuracy
Matthews_unpub,Accuracy_2,accuracy
Matthews_unpub,Confidence_1,confidence
Matthews_unpub,Confidence_2,confidence
Matthews_unpub,RT_decConf_1,rt_combined
Matthews_unpub,Condition_Attention,condition
Matthews_unpub,Condition_Expectations,condition
Matthews_unpub,Task,condition
Matthews_unpub,Contrast_1,difficulty
Matthews_unpub,SOA_2,other
Matthews_unpub,Training,other
Matthews_unpub,Group,other
Mazancieux_2018,Subj_idx,subj_idx
Mazancieux_2018,Stimulus,stimulus
Mazancieux_2018,Response,response
Mazancieux_2018,Confidence,confidence
Mazancieux_2018,RT_decision,rt_decision
Mazancieux_2018,RT_confidence,rt_confidence
Mazancieux_2018,Task,condition
Mazor_2020,Subj_idx,subj_idx
Mazor_2020,Stimulus,stimulus
Mazor_2020,Response,response
Mazor_2020,Accuracy,accuracy
Mazor_2020,Confidence,confidence
Mazor_2020,RT_dec,rt_decision
Mazor_2020,Condition,condition
Mazor_2020,Contrast,difficulty
Mazor_2020,Conf_presses,other
Mazor_2020,Orientation,other
Mazor_2021_Expt1,Subj_idx,subj_idx
Mazor_2021_Expt1,Stimulus,stimulus
Mazor_2021_Expt1,Response,response
Mazor_2021_Expt1,Accuracy,accuracy
Mazor_2021_Expt1,Confidence,confidence
Mazor_2021_Expt1,RT_dec,rt_decision
Mazor_2021_Expt1,RT_conf,rt_confidence
Mazor_2021_Expt1,Trial,trial_info
Mazor_2021_Expt1,SOA,other
Mazor_2021_Expt2,Subj_idx,subj_idx
Mazor_2021_Expt2,Stimulus,stimulus
Mazor_2021_Expt2,Response,response
Mazor_2021_Expt2,Accuracy,accuracy
Mazor_2021_Expt2,Confidence,confidence
Mazor_2021_Expt2,RT_dec,rt_decision
Mazor_2021_Expt2,RT_conf,rt_confidence
Mazor_2021_Expt2,Trial,trial_info
Mazor_2021_Expt2,SOA,other
Mazor_2021_Expt3,Subj_idx,subj_idx
Mazor_2021_Expt3,Stimulus,stimulus
Mazor_2021_Expt3,Response,response
Mazor_2021_Expt3,Accuracy,accuracy
Mazor_2021_Expt3,Confidence,confidence
Mazor_2021_Expt3,RT_dec,rt_decision
Mazor_2021_Expt3,RT_conf,rt_confidence
Mazor_2021_Expt3,Trial,trial_info
Mazor_2021_Expt3,SOA,other
Mazor_2021_Expt4,Subj_idx,subj_idx
Mazor_2021_Expt4,Stimulus,stimulus
Mazor_2021_Expt4,Response,response
Mazor_2021_Expt4,Accuracy,accuracy
